"Drainage_area","Stream_depth","Soil_temp","Zone_width","Surface_slope","Deep_seepage","Overland_Mannings_n","Ammonium","Nitrate","Depth_bedrock","Pore_Size_Distribution","Layer_thickness","Wilting_point","Field_capacity","Porosity","Volumetric_water","Permeability","Percent_clay","Bulk_density","pH","Rainfall_interception","Nmax_buds","Nmax_leaves","Nmax_stems","Nmax_branches","Nmax_coarse_roots","Nmax_fine_roots","Nmin_buds","Nmin_leaves","Nmin_stems","Nmin_branches","Nmin_coarse_roots","Nmin_fine_roots","Max_rooting_depth","Rooting_depth","Residue_metabolic","Residue_structural","Humus_active","Humus_slow","Humus_passive","Denitrification_K","Structural_carbon","Metabolic_carbon","Active_humus_carbon","Slow_humus_carbon","Passive_humus_carbon","Lignin_carbon","dummy"
4.66310808682559,1.0211276289534,23.6280721782295,9.4352529141708,0.475961241167223,0.886718306116466,0.769777868983082,17.6547097235589,103.568363316442,7.56105013867557,0.618725340262055,129.82922515784,0.151259900329169,0.153134912445676,0.478688273299485,0.142061047037132,1.05820780115209,31.8823987583164,1.46104642372977,5.46530413050111,0.423765109677333,21.8024812196985,21.0533785658111,3.03506958081254,9.98233579764813,4.5062041660846,6.47409451083063,5.69312612161797,9.43414075553144,1.95523749993413,7.26304553228243,1.83358600625449,1.05549612246092,471.019154407093,27.8944971406444,0.0284086445848489,0.0163652664485157,0.0161994991731984,0.000438193994093923,1.09558178144403e-05,0.0169115831037145,6245.73328247854,166.794893842629,539.250013038976,8448.59559150877,5725.73788006255,3646.79731091043,62.4968076357618
3.32442666059389,0.414283252571568,13.1405298584011,11.0771695285975,0.698744727189742,0.0424558356212432,0.211727047134463,23.7646342566729,125.060985291791,5.87953201365739,0.503052101142704,78.1684342585169,0.112640139665455,0.350934023025911,0.365778750553727,0.168985292089637,0.370026697976122,56.7716910596937,1.48138946231659,5.57324038035504,0.143373043148313,24.4411820371129,22.5556529932318,6.02888859663861,8.13811001337685,5.01524859438874,3.12532934992533,9.76428648444774,5.15965315110079,1.42503119635924,4.71738628766745,1.95366872310468,1.27585891502376,386.035155687011,108.337992205144,0.00409381606933908,0.00626224002889165,0.0162831675084691,0.000426795687297442,2.03886929293278e-05,0.00154879214756005,5481.07263148254,112.614228841141,504.504391337411,12354.432584297,6489.32243223006,3198.25793864491,55.8468555565923
7.14111545069708,0.12352610058652,22.8740159828996,6.90630280863668,0.456640817949438,0.315714428886505,0.183333959792846,17.6622590610353,77.1337230564739,6.90630951343008,0.166622858583927,25.2538594671236,0.112696617243346,0.319964580461383,0.380833721067756,0.210376978304703,0.0678812203414143,89.6219473809469,1.4500935133382,6.39350234716398,0.0771781972958706,21.7160543600958,22.2492634968249,5.36493972573536,10.5108981662313,4.12416441975144,4.2981838119439,4.66864736020888,6.5782940983731,1.49988958017244,5.24140583545996,1.75394243987542,2.16595292098601,357.395280403819,104.799610742474,0.032655860939638,0.0142580908292633,0.0226812504331615,0.000690605818680261,2.17625173720805e-05,0.00553065185687705,3917.05537338041,161.49899318966,465.339834475381,15294.0823781884,4330.18871310129,2271.5188483658,98.8572458038107
1.02883176497721,0.409140131110257,18.6072029571026,10.6014170877369,0.734999424366027,0.105024402652746,0.123479794820439,18.6344197414715,134.767287573276,19.4614701229373,0.176998701393604,165.349314944368,0.217337830555625,0.241977811199613,0.306146886060014,0.268393946464639,0.444211448769688,48.3293156523723,1.47478311881013,6.79054649159867,0.115992764558177,19.4520524020645,14.7579603577038,4.20315405668187,6.14855864364832,4.66962040127841,5.48879987654409,8.6479243862926,8.3108357772227,1.35242243327156,4.46082295129795,1.43817751199497,1.99628070803043,952.242961436225,120.176927886649,0.0446898240837656,0.0138030576373901,0.0177880460751296,0.000320467338137952,2.46725048634797e-05,0.00602677466257738,4201.36546662243,127.711007612696,419.746878900113,8815.19027721039,9213.65272110402,2712.07950053076,4.19084755703807
0.507015842956803,0.11238847055328,20.0233673561741,25.092591996483,1.83727630270353,0.223380423527074,0.109521881031624,13.314257490811,47.8177343976233,15.0927773832785,0.429343696333468,123.382086541059,0.0795726015139371,0.251337141052354,0.402137920679525,0.134650921404827,0.103419525590421,85.9292517160065,1.42558644586052,6.40382615243683,0.466725760092959,22.1640489446535,21.8204762669851,5.76419699988063,9.34086957509868,5.29682418631042,5.38636681562805,6.00204253082384,5.80946171287238,1.34373120832191,5.15473598174237,1.98654002899317,1.65476730353443,559.980595743108,84.8416278408614,0.0320677933543346,0.0108111323168184,0.0248189652566901,0.000513941611628736,1.29221031921688e-05,0.00389857727340992,3796.81474400963,111.201806901543,394.454850508451,14838.3191808525,6600.24836525015,2031.75911020611,86.023764568381
0.908924843874581,1.28398760001263,19.5674083965826,6.53738231691837,0.654595813254809,0.18176507095538,0.120305640518421,17.9205654919999,64.8320098448307,7.41694012510242,0.398271630108356,116.823366422702,0.0962701880450671,0.123775956057943,0.327048450754955,0.0290289923385717,0.277284804399175,44.4424217496999,1.46150186091727,5.10205028626392,0.275439780857414,24.2070793625094,21.2738161562785,5.43995656597171,9.39362215165985,4.89632441363711,6.18976863981767,6.02629427841543,5.8482053292191,1.79101770742589,7.17278473130299,1.27517597797454,1.29616611960335,598.247504704831,84.6132431813748,0.0725226705754982,0.0150324853237936,0.0110198579879631,0.000551132885422826,1.94602131852464e-05,0.00166870122336714,4249.1741532404,76.0599114687263,514.403174415299,10006.3619897806,5766.42801598732,2159.09490687148,9.4501904444769
1.99873875503695,0.519078055165562,22.438115623012,10.1467518520649,0.856466349448218,0.171886746741055,0.103970525548164,19.7869046626493,139.025394676695,4.38467685517544,0.682073284596205,33.8862527186624,0.0451305933482945,0.248890616928693,0.396379961399361,0.117542954639066,0.0995927581516862,78.5245584708173,1.51829101866276,7.14087330663332,0.464749289513566,19.6257273928115,22.0655658247507,4.82748659635544,6.60973497986838,4.56210813800274,3.49488806445203,8.20004928533255,10.863226711982,1.99355114246251,4.72725845023091,1.42370458671491,1.87330650614819,712.048948071365,34.1219267264905,0.0275481249748573,0.0120396988451553,0.0275209985955113,0.00052905841388889,2.10261988792094e-05,0.0056188167617822,6828.26457304324,175.178286655778,518.860699316087,12582.8112607091,8270.40461763994,2438.84746432099,87.6739634200931
1.58008723198065,0.176706811931277,17.7114458890384,16.0739555960452,1.13074110028057,0.327346074334238,0.101042336911986,23.6747590131834,102.054168523661,8.08092473195024,0.206556515939534,68.3081582295979,0.213253748151474,0.307434029467404,0.321343443682417,0.131858897258062,0.251957372655437,55.4399983678013,1.38802524637493,5.97958255755143,0.273555231152568,21.6298955995116,18.5128494634479,4.76349427991417,5.01127401594171,5.85937837682832,6.97452430578269,7.70839574427424,7.47788957893043,1.34153286649143,3.75845551195628,1.93320370268815,0.904820699336532,961.543460918864,128.0748330189,0.0489688796344764,0.0156703664381992,0.0177996136510631,0.000636331543030994,6.07925845940115e-06,0.00401293603848887,7325.25703602713,126.18337429033,480.414952298593,9138.8624393646,5075.33491974238,2728.92792364701,48.5437768511474
0.584919712645117,0.483358683749711,22.9722924013251,6.95421578324279,1.17975418630843,0.0297472928679657,0.15857442863556,17.4990404647912,91.619765045373,12.1314333348459,0.62156576321274,149.86954324154,0.241741753206588,0.306362233094405,0.316968241799623,0.315968241799623,3.75514943061822,25.7676914846525,1.44088526072644,6.41598841358859,0.166451709123794,17.1202046012274,23.3250692913266,4.09475353920892,5.79222281521811,5.75654973962477,5.23105612324607,8.1590923805692,10.4055055721244,1.71480372782171,3.82945603125051,1.49932380800439,1.78621637001472,887.005107810313,80.3847508809178,0.0326342622765286,0.0123039723336316,0.0222102925906081,0.000435686480490918,1.61327091575943e-05,0.0475344409905292,7201.46789620168,108.575588705574,280.043540451106,9492.52037595007,6172.03067959943,4845.49655654502,21.4075537864119
0.64171583268174,0.128803301166353,16.9970352967526,6.94083513122143,1.02997627293701,0.436362119428247,0.1672623972251,14.4606777001957,112.615713262726,15.5014538194647,0.565076992444694,105.886117633256,0.0602244864078239,0.353431454049423,0.391430192207918,0.358533927791286,0.106174251910188,77.8572002216242,1.45063465817938,6.2562206641843,0.12758671999909,17.3172276397266,21.7007642427205,3.97137169216213,9.87081134618252,5.29673766562765,4.20621874970952,5.16640734652841,5.12170061379093,1.5003223838007,5.42058475616484,1.70771068936178,1.22663113373101,665.82223676894,57.2581327781705,0.0364361654040618,0.013482569545261,0.0144335555575762,0.000604639157321943,1.98307567180716e-05,0.00282785932864891,6205.84406804652,80.5697609841265,511.460342450625,14109.0592443056,9685.43071281248,3919.43595087077,90.8732979092747
